PersonID,Exist
4002,Dont know
4003,Dont know
4004,Dont know
4005,Dont know
4006,Dont know
4007,Dont know
4008,Dont know
4009,Dont know
4010,Dont know
4011,Dont know
4012,Dont know
4013,Dont know
4014,Dont know
4015,Dont know
4016,Dont know
4017,Dont know
4018,Dont know
4019,Dont know
4020,Dont know
4021,Dont know
4022,Dont know
4023,Dont know
4024,Dont know
4025,Dont know
4026,Dont know
4027,Dont know
4028,Dont know
4029,Dont know
4030,Dont know
4031,Dont know
4032,Dont know
4033,Dont know
4034,Dont know
4035,Dont know
4036,Dont know
4037,Dont know
4038,Dont know
4039,Dont know
4040,Dont know
4041,Dont know
4042,Dont know
4043,Dont know
4044,Dont know
4045,Dont know
4046,Dont know
4047,Dont know
4048,Dont know
4049,Dont know
4050,Dont know
4051,Dont know
4052,Dont know
4053,Dont know
4054,Dont know
4055,Dont know
4056,Dont know
4057,Dont know
4058,Dont know
4059,Dont know
4060,Dont know
4061,Dont know
4062,Dont know
4063,Dont know
4064,Dont know
4065,Dont know
4066,Dont know
4067,Dont know
4068,Dont know
4069,Dont know
4070,Dont know
4071,Dont know
4072,Dont know
4073,Dont know
4074,Dont know
4075,Dont know
4076,Dont know
4077,Dont know
4078,Dont know
4079,Dont know
4080,Dont know
4081,Dont know
4082,Dont know
4083,Dont know
4084,Dont know
4085,Dont know
4086,Dont know
4087,Dont know
4088,Dont know
4089,Dont know
4090,Dont know
4091,Dont know
4092,Dont know
4093,Dont know
4094,Dont know
4095,Dont know
4096,Dont know
4097,Dont know
4098,Dont know
4099,Dont know
4100,Dont know
4101,Dont know
4102,Dont know
4103,Dont know
4104,Dont know
4105,Dont know
4106,Dont know
4107,Dont know
4108,Dont know
4109,Dont know
4110,Dont know
4111,Dont know
4112,Dont know
4113,Dont know
4114,Dont know
4115,Dont know
4116,Dont know
4117,Dont know
4118,Dont know
4119,Dont know
4120,Dont know
4121,Dont know
4122,Dont know
4123,Dont know
4124,Dont know
4125,Dont know
4126,Dont know
4127,Dont know
4128,Dont know
4129,Dont know
4130,Dont know
4131,Dont know
4132,Dont know
4133,Dont know
4134,Dont know
4135,Dont know
4136,Dont know
4137,Dont know
4138,Dont know
4139,Dont know
4140,Dont know
4141,Dont know
4142,Dont know
4143,Dont know
4144,Dont know
4145,Dont know
4146,Dont know
4147,Dont know
4148,Dont know
4149,Dont know
4150,Dont know
4151,Dont know
4152,Dont know
4153,Dont know
4154,Dont know
4155,Dont know
4156,Dont know
4157,Dont know
4158,Dont know
4159,Dont know
4160,Dont know
4161,Dont know
4162,Dont know
4163,Dont know
4164,Dont know
4165,Dont know
4166,Dont know
4167,Dont know
4168,Dont know
4169,Dont know
4170,Dont know
4171,Dont know
4172,Dont know
4173,Dont know
4174,Dont know
4175,Dont know
4176,Dont know
4177,Dont know
4178,Dont know
4179,Dont know
4180,Dont know
4181,Dont know
4182,Dont know
4183,Dont know
4184,Dont know
4185,Dont know
4186,Dont know
4187,Dont know
4188,Dont know
4189,Dont know
4190,Dont know
4191,Dont know
4192,Dont know
4193,Dont know
4194,Dont know
4195,Dont know
4196,Dont know
4197,Dont know
4198,Dont know
4199,Dont know
4200,Dont know
4201,Dont know
4202,Dont know
4203,Dont know
4204,Dont know
4205,Dont know
4206,Dont know
4207,Dont know
4208,Dont know
4209,Dont know
4210,Dont know
4211,Dont know
4212,Dont know
4213,Dont know
4214,Dont know
4215,Dont know
4216,Dont know
4217,Dont know
4218,Dont know
4219,Dont know
4220,Dont know
4221,Dont know
4222,Dont know
4223,Dont know
4224,Dont know
4225,Dont know
4226,Dont know
4227,Dont know
4228,Dont know
4229,Dont know
4230,Dont know
4231,Dont know
4232,Dont know
4233,Dont know
4234,Dont know
4235,Dont know
4236,Dont know
4237,Dont know
4238,Dont know
4239,Dont know
4240,Dont know
4241,Dont know
4242,Dont know
4243,Dont know
4244,Dont know
4245,Dont know
4246,Dont know
4247,Dont know
4248,Dont know
4249,Dont know
4250,Dont know
4251,Dont know
4252,Dont know
4253,Dont know
4254,Dont know
4255,Dont know
4256,Dont know
4257,Dont know
4258,Dont know
4259,Dont know
4260,Dont know
4261,Dont know
4262,Dont know
4263,Dont know
4264,Dont know
4265,Dont know
4266,Dont know
4267,Dont know
4268,Dont know
4269,Dont know
4270,Dont know
4271,Dont know
4272,Dont know
4273,Dont know
4274,Dont know
4275,Dont know
4276,Dont know
4277,Dont know
4278,Dont know
4279,Dont know
4280,Dont know
4281,Dont know
4282,Dont know
4283,Dont know
4284,Dont know
4285,Dont know
4286,Dont know
4287,Dont know
4288,Dont know
4289,Dont know
4290,Dont know
4291,Dont know
4292,Dont know
4293,Dont know
4294,Dont know
4295,Dont know
4296,Dont know
4297,Dont know
4298,Dont know
4299,Dont know
4300,Dont know
4301,Dont know
4302,Dont know
4303,Dont know
4304,Dont know
4305,Dont know
4306,Dont know
4307,Dont know
4308,Dont know
4309,Dont know
4310,Dont know
4311,Dont know
4312,Dont know
4313,Dont know
4314,Dont know
4315,Dont know
4316,Dont know
4317,Dont know
4318,Dont know
4319,Dont know
4320,Dont know
4321,Dont know
4322,Dont know
4323,Dont know
4324,Dont know
4325,Dont know
4326,Dont know
4327,Dont know
4328,Dont know
4329,Dont know
4330,Dont know
4331,Dont know
4332,Dont know
4333,Dont know
4334,Dont know
4335,Dont know
4336,Dont know
4337,Dont know
4338,Dont know
4339,Dont know
4340,Dont know
4341,Dont know
4342,Dont know
4343,Dont know
4344,Dont know
4345,Dont know
4346,Dont know
4347,Dont know
4348,Dont know
4349,Dont know
4350,Dont know
4351,Dont know
4352,Dont know
4353,Dont know
4354,Dont know
4355,Dont know
4356,Dont know
4357,Dont know
4358,Dont know
4359,Dont know
4360,Dont know
4361,Dont know
4362,Dont know
4363,Dont know
4364,Dont know
4365,Dont know
4366,Dont know
4367,Dont know
4368,Dont know
4369,Dont know
4370,Dont know
4371,Dont know
4372,Dont know
4373,Dont know
4374,Dont know
4375,Dont know
4376,Dont know
4377,Dont know
4378,Dont know
4379,Dont know
4380,Dont know
4381,Dont know
4382,Dont know
4383,Dont know
4384,Dont know
4385,Dont know
4386,Dont know
4387,Dont know
4388,Dont know
4389,Dont know
4390,Dont know
4391,Dont know
4392,Dont know
4393,Dont know
4394,Dont know
4395,Dont know
4396,Dont know
4397,Dont know
4398,Dont know
4399,Dont know
4400,Dont know
4401,Dont know
4402,Dont know
4403,Dont know
4404,Dont know
4405,Dont know
4406,Dont know
4407,Dont know
4408,Dont know
4409,Dont know
4410,Dont know
4411,Dont know
4412,Dont know
4413,Dont know
4414,Dont know
4415,Dont know
4416,Dont know
4417,Dont know
4418,Dont know
4419,Dont know
4420,Dont know
4421,Dont know
4422,Dont know
4423,Dont know
4424,Dont know
4425,Dont know
4426,Dont know
4427,Dont know
4428,Dont know
4429,Dont know
4430,Dont know
4431,Dont know
4432,Dont know
4433,Dont know
4434,Dont know
4435,Dont know
4436,Dont know
4437,Dont know
4438,Dont know
4439,Dont know
4440,Dont know
4441,Dont know
4442,Dont know
4443,Dont know
4444,Dont know
4445,Dont know
4446,Dont know
4447,Dont know
4448,Dont know
4449,Dont know
4450,Dont know
4451,Dont know
4452,Dont know
4453,Dont know
4454,Dont know
4455,Dont know
4456,Dont know
4457,Dont know
4458,Dont know
4459,Dont know
4460,Dont know
4461,Dont know
4462,Dont know
4463,Dont know
4464,Dont know
4465,Dont know
4466,Dont know
4467,Dont know
4468,Dont know
4469,Dont know
4470,Dont know
4471,Dont know
4472,Dont know
4473,Dont know
4474,Dont know
4475,Dont know
4476,Dont know
4477,Dont know
4478,Dont know
4479,Dont know
4480,Dont know
4481,Dont know
4482,Dont know
4483,Dont know
4484,Dont know
4485,Dont know
4486,Dont know
4487,Dont know
4488,Dont know
4489,Dont know
4490,Dont know
4491,Dont know
4492,Dont know
4493,Dont know
4494,Dont know
4495,Dont know
4496,Dont know
4497,Dont know
4498,Dont know
4499,Dont know
4500,Dont know
4501,Dont know
4502,Dont know
4503,Dont know
4504,Dont know
4505,Dont know
4506,Dont know
4507,Dont know
4508,Dont know
4509,Dont know
4510,Dont know
4511,Dont know
4512,Dont know
4513,Dont know
4514,Dont know
4515,Dont know
4516,Dont know
4517,Dont know
4518,Dont know
4519,Dont know
4520,Dont know
4521,Dont know
4522,Dont know
4523,Dont know
4524,Dont know
4525,Dont know
4526,Dont know
4527,Dont know
4528,Dont know
4529,Dont know
4530,Dont know
4531,Dont know
4532,Dont know
4533,Dont know
4534,Dont know
4535,Dont know
4536,Dont know
4537,Dont know
4538,Dont know
4539,Dont know
4540,Dont know
4541,Dont know
4542,Dont know
4543,Dont know
4544,Dont know
4545,Dont know
4546,Dont know
4547,Dont know
4548,Dont know
4549,Dont know
4550,Dont know
4551,Dont know
4552,Dont know
4553,Dont know
4554,Dont know
4555,Dont know
4556,Dont know
4557,Dont know
4558,Dont know
4559,Dont know
4560,Dont know
4561,Dont know
4562,Dont know
4563,Dont know
4564,Dont know
4565,Dont know
4566,Dont know
4567,Dont know
4568,Dont know
4569,Dont know
4570,Dont know
4571,Dont know
4572,Dont know
4573,Dont know
4574,Dont know
4575,Dont know
4576,Dont know
4577,Dont know
4578,Dont know
4579,Dont know
4580,Dont know
4581,Dont know
4582,Dont know
4583,Dont know
4584,Dont know
4585,Dont know
4586,Dont know
4587,Dont know
4588,Dont know
4589,Dont know
4590,Dont know
4591,Dont know
4592,Dont know
4593,Dont know
4594,Dont know
4595,Dont know
4596,Dont know
4597,Dont know
4598,Dont know
4599,Dont know
4600,Dont know
4601,Dont know
4602,Dont know
4603,Dont know
4604,Dont know
4605,Dont know
4606,Dont know
4607,Dont know
4608,Dont know
4609,Dont know
4610,Dont know
4611,Dont know
4612,Dont know
4613,Dont know
4614,Dont know
4615,Dont know
4616,Dont know
4617,Dont know
4618,Dont know
4619,Dont know
4620,Dont know
4621,Dont know
4622,Dont know
4623,Dont know
4624,Dont know
4625,Dont know
4626,Dont know
4627,Dont know
4628,Dont know
4629,Dont know
4630,Dont know
4631,Dont know
4632,Dont know
4633,Dont know
4634,Dont know
4635,Dont know
4636,Dont know
4637,Dont know
4638,Dont know
4639,Dont know
4640,Dont know
4641,Dont know
4642,Dont know
4643,Dont know
4644,Dont know
4645,Dont know
4646,Dont know
4647,Dont know
4648,Dont know
4649,Dont know
4650,Dont know
4651,Dont know
4652,Dont know
4653,Dont know
4654,Dont know
4655,Dont know
4656,Dont know
4657,Dont know
4658,Dont know
4659,Dont know
4660,Dont know
4661,Dont know
4662,Dont know
4663,Dont know
4664,Dont know
4665,Dont know
4666,Dont know
4667,Dont know
4668,Dont know
4669,Dont know
4670,Dont know
4671,Dont know
4672,Dont know
4673,Dont know
4674,Dont know
4675,Dont know
4676,Dont know
4677,Dont know
4678,Dont know
4679,Dont know
4680,Dont know
4681,Dont know
4682,Dont know
4683,Dont know
4684,Dont know
4685,Dont know
4686,Dont know
4687,Dont know
4688,Dont know
4689,Dont know
4690,Dont know
4691,Dont know
4692,Dont know
4693,Dont know
4694,Dont know
4695,Dont know
4696,Dont know
4697,Dont know
4698,Dont know
4699,Dont know
4700,Dont know
4701,Dont know
4702,Dont know
4703,Dont know
4704,Dont know
4705,Dont know
4706,Dont know
4707,Dont know
4708,Dont know
4709,Dont know
4710,Dont know
4711,Dont know
4712,Dont know
4713,Dont know
4714,Dont know
4715,Dont know
4716,Dont know
4717,Dont know
4718,Dont know
4719,Dont know
4720,Dont know
4721,Dont know
4722,Dont know
4723,Dont know
4724,Dont know
4725,Dont know
4726,Dont know
4727,Dont know
4728,Dont know
4729,Dont know
4730,Dont know
4731,Dont know
4732,Dont know
4733,Dont know
4734,Dont know
4735,Dont know
4736,Dont know
4737,Dont know
4738,Dont know
4739,Dont know
4740,Dont know
4741,Dont know
4742,Dont know
4743,Dont know
4744,Dont know
4745,Dont know
4746,Dont know
4747,Dont know
4748,Dont know
4749,Dont know
4750,Dont know
4751,Dont know
4752,Dont know
4753,Dont know
4754,Dont know
4755,Dont know
4756,Dont know
4757,Dont know
4758,Dont know
4759,Dont know
4760,Dont know
4761,Dont know
4762,Dont know
4763,Dont know
4764,Dont know
4765,Dont know
4766,Dont know
4767,Dont know
4768,Dont know
4769,Dont know
4770,Dont know
4771,Dont know
4772,Dont know
4773,Dont know
4774,Dont know
4775,Dont know
4776,Dont know
4777,Dont know
4778,Dont know
4779,Dont know
4780,Dont know
4781,Dont know
4782,Dont know
4783,Dont know
4784,Dont know
4785,Dont know
4786,Dont know
4787,Dont know
4788,Dont know
4789,Dont know
4790,Dont know
4791,Dont know
4792,Dont know
4793,Dont know
4794,Dont know
4795,Dont know
4796,Dont know
4797,Dont know
4798,Dont know
4799,Dont know
4800,Dont know
4801,Dont know
4802,Dont know
4803,Dont know
4804,Dont know
4805,Dont know
4806,Dont know
4807,Dont know
4808,Dont know
4809,Dont know
4810,Dont know
4811,Dont know
4812,Dont know
4813,Dont know
4814,Dont know
4815,Dont know
4816,Dont know
4817,Dont know
4818,Dont know
4819,Dont know
4820,Dont know
4821,Dont know
4822,Dont know
4823,Dont know
4824,Dont know
4825,Dont know
4826,Dont know
4827,Dont know
4828,Dont know
4829,Dont know
4830,Dont know
4831,Dont know
4832,Dont know
4833,Dont know
4834,Dont know
4835,Dont know
4836,Dont know
4837,Dont know
4838,Dont know
4839,Dont know
4840,Dont know
4841,Dont know
4842,Dont know
4843,Dont know
4844,Dont know
4845,Dont know
4846,Dont know
4847,Dont know
4848,Dont know
4849,Dont know
4850,Dont know
4851,Dont know
4852,Dont know
4853,Dont know
4854,Dont know
4855,Dont know
4856,Dont know
4857,Dont know
4858,Dont know
4859,Dont know
4860,Dont know
4861,Dont know
4862,Dont know
4863,Dont know
4864,Dont know
4865,Dont know
4866,Dont know
4867,Dont know
4868,Dont know
4869,Dont know
4870,Dont know
4871,Dont know
4872,Dont know
4873,Dont know
4874,Dont know
4875,Dont know
4876,Dont know
4877,Dont know
4878,Dont know
4879,Dont know
4880,Dont know
4881,Dont know
4882,Dont know
4883,Dont know
4884,Dont know
4885,Dont know
4886,Dont know
4887,Dont know
4888,Dont know
