sex,age,juv_fel_count,race,juv_misd_count,juv_other_count,PriorCount,is_recid,is_violent_recid,ChargeDegree,DaysInJail,RecidScore
Male,31,0,African-American,0,0,1,0,0,M,-269.033333333333,-1.38
Male,29,0,African-American,0,0,0,0,0,M,1430.58333333333,-1.23
Male,24,0,African-American,0,0,4,1,1,F,1049.65,3.74
Male,31,0,Hispanic,0,0,0,0,0,M,183.933333333333,-1.6
Male,27,0,Caucasian,0,0,5,0,0,M,1716.81666666667,-2.34
Male,25,0,Caucasian,0,0,1,0,0,F,1706.25,-4.26
Male,38,0,African-American,0,0,0,0,0,F,2875.61666666667,0.67
Male,22,0,Other,0,0,0,0,0,F,23109.4833333333,1.4
Female,58,0,African-American,0,0,4,1,1,F,1448.1,-3.3
Male,21,0,African-American,0,1,0,0,0,F,1008.95,1.17
Female,22,0,African-American,0,0,0,0,0,F,1570.2,-0.33
Male,30,0,African-American,0,0,0,0,0,F,4080.88333333333,-0.03
Male,22,0,Caucasian,0,0,2,1,1,F,39274.9166666667,4.28
Female,31,0,African-American,0,0,10,0,0,F,1300.95,2.06
Female,45,0,Caucasian,0,0,1,0,0,F,1839.96666666667,-1.54
Male,23,0,African-American,0,0,4,0,0,F,129371.583333333,3.8
Male,27,0,African-American,0,0,13,1,1,F,2985.05,2.59
Male,38,0,Caucasian,0,0,1,1,1,F,1133.61666666667,-2.59
Male,47,0,African-American,0,0,20,0,0,F,2408.9,2.02
Male,22,0,African-American,1,0,3,0,0,F,980.1,1.31
Male,35,0,African-American,0,1,1,1,1,M,114803.633333333,0.43
Male,65,0,African-American,0,0,2,1,1,M,7427.3,-4.46
Male,35,0,African-American,0,0,0,0,0,M,1677.71666666667,-0.62
Female,33,0,African-American,0,0,0,0,0,F,1579.11666666667,-3.48
Male,53,0,Caucasian,0,0,1,0,0,M,1583.26666666667,-6.74
Male,52,0,Hispanic,0,0,0,0,0,F,2327.88333333333,-3.74
Male,21,0,African-American,0,0,0,0,0,F,1293.61666666667,0.06
Male,37,0,African-American,0,0,11,0,0,F,2684.9,0.57
Male,30,0,Other,0,0,4,1,1,M,1279.81666666667,-0.7
Male,33,0,Caucasian,0,0,5,0,0,F,31574.7,-2.92
Male,54,0,Other,0,0,0,0,0,F,-259.216666666667,-5.62
Female,31,0,African-American,0,0,0,0,0,M,-8.05,-5.4
Female,59,0,Caucasian,0,0,2,0,0,F,41817.3,-2.94
Male,27,0,African-American,0,0,0,0,0,M,1586.15,-2.91
Male,36,0,African-American,0,0,0,1,1,M,1210.85,2.31
Male,22,0,African-American,0,1,3,0,0,F,465277.116666667,-0.98
Female,28,0,Caucasian,0,0,0,0,0,M,1363.21666666667,-6.51
Male,23,0,African-American,0,1,2,1,1,M,115413.866666667,0.33
Male,27,0,African-American,0,0,3,0,0,F,1241.43333333333,-0.05
Male,21,0,Asian,0,1,0,1,1,F,1250.6,2.34
Female,32,0,African-American,0,0,2,0,0,F,-324.066666666667,3.5
Male,31,0,African-American,0,0,5,0,0,F,9937.11666666667,-0.79
Male,36,0,African-American,1,0,4,0,0,M,3060.8,-0.61
Male,53,0,Caucasian,0,0,2,0,0,F,1429.86666666667,-1.23
Male,21,1,African-American,0,0,2,0,0,F,423222.533333333,2.98
Male,33,0,African-American,0,0,4,1,1,F,488404.116666667,3.06
Male,28,0,African-American,0,0,2,0,0,M,8715.3,-0.41
Male,24,0,African-American,0,0,1,0,0,M,1724.55,0.32
Male,44,0,African-American,0,0,1,0,0,F,1487.18333333333,-1.97
Male,46,0,African-American,0,0,0,0,0,F,1488.78333333333,-1.43
Male,37,0,African-American,0,0,6,0,0,F,1658.21666666667,2.73
Male,27,0,African-American,1,0,10,1,1,F,321.216666666667,2.48
Male,40,0,Caucasian,0,0,1,0,0,F,2844.11666666667,-2.14
Male,53,0,Caucasian,0,0,1,0,0,F,9059.01666666667,-0.63
Male,26,0,African-American,1,0,8,0,0,F,58414.1833333333,-0.86
Male,28,0,African-American,0,0,0,0,0,F,1453.35,-1.5
Male,23,0,Hispanic,0,0,0,0,0,M,242.783333333333,-0.83
Female,46,0,Caucasian,0,0,2,0,0,F,28665.4,1.13
Male,45,0,African-American,0,0,0,0,0,M,2646.26666666667,-1.63
Male,22,0,African-American,0,0,1,0,0,F,1204.81666666667,1.44
Male,26,0,Caucasian,0,0,1,1,1,F,23443.2333333333,0.52
Male,62,0,Caucasian,0,0,0,0,0,F,4311.51666666667,-3.46
Male,24,0,Hispanic,0,0,1,0,0,F,8672.95,-1.64
Male,21,0,Caucasian,0,0,0,0,0,M,1611.06666666667,-4.2
Male,25,0,Caucasian,0,0,0,1,1,F,1439.01666666667,3.3
Male,68,0,Caucasian,0,0,0,0,0,M,4586.4,-4.19
Male,41,0,Caucasian,0,0,2,0,0,M,150.433333333333,-1.91
Male,21,0,Caucasian,0,0,1,0,0,F,1439.53333333333,0.11
Female,37,0,Hispanic,0,0,1,0,0,F,2637.18333333333,-3.9
Male,22,0,African-American,0,0,0,0,0,F,435.766666666667,1.65
Male,42,0,Caucasian,0,0,1,0,0,F,1179.05,-1.53
Male,48,0,African-American,0,0,2,0,0,F,1791.11666666667,-3.98
Female,45,0,Caucasian,0,0,1,0,0,F,11789.7,0.28
Male,23,0,African-American,0,1,6,1,1,F,11817.5,5.68
Male,24,0,African-American,0,0,0,0,0,F,1870.76666666667,-0.9
Male,29,0,African-American,0,0,0,0,0,F,1752.93333333333,-1.8
Male,24,0,African-American,0,0,0,0,0,F,816.25,0.07
Male,50,0,African-American,0,0,11,0,0,F,3065.06666666667,-1.34
Male,23,0,African-American,0,0,0,0,0,F,217.15,1.09
Female,22,0,Caucasian,0,0,0,0,0,M,2924.1,0.42
Male,36,0,Other,0,0,0,0,0,F,10217.3833333333,-0.13
Female,53,0,Caucasian,0,0,0,0,0,F,1672.61666666667,-2.31
Male,24,0,Caucasian,0,0,1,0,0,F,917.716666666667,-4.41
Female,25,0,African-American,0,0,1,0,0,M,323.683333333333,0.41
Male,71,0,African-American,0,0,8,0,0,F,35872.1,-0.83
Male,39,0,African-American,4,0,10,0,0,M,58728.8666666667,5.08
Female,37,0,African-American,0,0,0,0,0,F,53509.7166666667,1.19
Female,29,0,African-American,0,0,3,0,0,F,1363.11666666667,1.68
Female,23,0,Other,0,0,0,0,0,M,1825.41666666667,0.13
Female,23,0,African-American,0,0,0,0,0,F,1488.75,-2.99
Male,27,0,Native American,0,0,3,0,0,M,1353.66666666667,-1.73
Female,53,0,African-American,0,0,0,0,0,F,376.533333333333,-2.2
Female,23,0,African-American,0,0,0,1,0,F,1202.1,-0.53
Male,25,0,African-American,0,0,6,1,0,F,8640.53333333333,-3.1
Male,23,0,Other,0,0,2,0,0,M,1503.05,-5.75
Male,27,0,African-American,0,0,4,1,1,F,207.483333333333,3.27
Male,26,0,African-American,0,0,2,0,0,M,435.3,-1.22
Male,29,0,African-American,0,0,1,0,0,M,4793.66666666667,-5.22
Male,28,0,Hispanic,0,0,0,0,0,F,1581.78333333333,-2.81
Male,31,0,African-American,0,0,0,0,0,M,1383.61666666667,-2.02
Male,25,0,Caucasian,0,0,0,0,0,M,450.333333333333,-4.9
Male,47,0,Caucasian,0,0,0,0,0,M,-251.533333333333,-1.31
Male,37,0,African-American,0,0,4,0,0,F,1494.66666666667,4.52
Female,35,0,African-American,0,0,4,0,0,F,2909.76666666667,2.86
Male,21,0,Caucasian,2,1,2,1,1,F,8523.11666666667,1.71
Male,57,0,African-American,0,0,11,0,0,F,201912.966666667,0.16
Male,48,0,Caucasian,0,0,0,0,0,F,15866.4333333333,-3.2
Male,36,0,Other,0,0,0,0,0,F,7389.33333333333,-2.95
Female,37,0,African-American,0,0,3,0,0,F,40515.4166666667,0.69
Male,31,0,Caucasian,0,0,0,0,0,M,7468.81666666667,0.24
Male,31,0,Caucasian,0,0,2,0,0,M,325.816666666667,3.71
Male,32,0,African-American,0,1,22,1,1,F,373.816666666667,5.85
Female,23,0,Other,0,0,0,0,0,M,1466.65,-3.39
Male,63,0,African-American,0,0,0,0,0,M,1164.33333333333,-4.98
Male,30,0,Other,0,0,0,0,0,F,1870.2,-2.86
Male,26,0,Caucasian,0,0,2,1,1,F,39015.9166666667,-0.89
Male,20,0,Caucasian,0,2,0,0,0,F,1555.18333333333,1.01
Female,24,0,African-American,0,0,1,1,1,M,334.833333333333,4.7
Female,36,0,African-American,0,0,1,0,0,M,1423.8,2.78
Male,83,0,Hispanic,0,0,0,0,0,M,1376.35,-3.63
Male,28,0,Caucasian,0,0,2,0,0,F,429.55,-0.19
Female,33,0,African-American,0,0,0,0,0,M,2466.85,2.79
Male,39,0,African-American,0,0,0,0,0,F,135.25,-1.16
Male,29,0,Other,0,0,3,0,0,M,216.333333333333,-2.57
Female,19,1,Caucasian,1,0,1,1,1,M,1797.06666666667,2.88
Male,36,0,Hispanic,0,0,11,0,0,F,113653.016666667,1.4
Male,35,0,African-American,0,0,7,0,0,F,1667.91666666667,-0.1
Male,24,0,African-American,0,1,0,0,0,F,1412.85,-0.09
Male,26,0,Caucasian,0,0,0,0,0,M,13094.1666666667,-1.19
Male,26,0,Caucasian,0,0,8,0,0,F,2988.08333333333,-3.8
Male,28,0,African-American,0,0,14,1,1,F,1314.73333333333,6.28
Male,32,0,African-American,0,0,0,0,0,M,872.866666666667,-0.89
Female,32,0,Caucasian,0,0,1,1,1,M,1224.45,-2.25
Male,29,0,African-American,1,0,16,0,0,F,24496.8166666667,1.74
Male,43,0,Caucasian,0,0,0,0,0,M,314.116666666667,-5.06
Male,47,0,Caucasian,0,0,2,0,0,F,490.4,0.55
Female,23,0,African-American,0,0,1,0,0,F,2845.93333333333,2.78
Male,39,0,Caucasian,0,0,2,1,0,M,885.2,-2.09
Male,33,0,Other,0,0,0,0,0,F,1807.7,-4.7
Male,21,0,Other,0,0,0,1,1,F,1671.41666666667,3.2
Male,43,1,African-American,0,0,20,0,0,F,1551.48333333333,5.21
Male,25,0,African-American,1,1,3,1,1,F,1434.13333333333,4.81
Male,48,1,African-American,0,0,25,1,1,F,9145.38333333333,3.84
Male,22,0,African-American,0,1,1,1,1,M,1689.88333333333,4.33
Male,52,1,African-American,0,0,9,1,1,M,56052.3,2.47
Male,26,0,Caucasian,0,0,5,1,1,F,50704.1333333333,2.06
Male,34,0,African-American,0,0,4,0,0,M,1452.98333333333,-2.09
Male,56,0,Caucasian,0,0,4,1,0,M,368.05,-0.37
Male,29,0,African-American,0,0,2,0,0,M,1036.96666666667,1.75
Male,37,0,African-American,0,0,6,1,1,F,29078.0833333333,4.6
Male,43,0,Other,0,0,3,0,0,F,1481.55,-1.43
Male,51,0,Caucasian,0,0,0,0,0,F,1785.26666666667,-3.33
Male,21,0,African-American,0,1,1,0,0,F,3065.58333333333,0.27
Male,26,0,African-American,1,0,4,1,1,M,1483.5,1.38
Male,48,0,Caucasian,0,0,1,0,0,F,1215.7,0.42
Male,26,0,Caucasian,0,0,0,0,0,F,-17.6166666666667,-2.55
Male,46,0,Caucasian,0,0,0,0,0,F,1465.43333333333,-4.93
Male,24,0,African-American,1,1,7,0,0,M,1536.43333333333,2.8
Female,21,0,Caucasian,0,0,0,0,0,M,1213.11666666667,-0.81
Male,36,0,African-American,0,0,9,0,0,M,2706.51666666667,0.46
Male,30,0,African-American,0,0,5,1,1,F,1503.2,-0.5
Female,22,0,Caucasian,0,0,1,0,0,F,2826.66666666667,-3.55
Male,25,0,African-American,0,0,0,1,1,F,14392.1,0.69
Male,24,0,African-American,0,0,0,0,0,F,3088.13333333333,-0.99
Male,39,0,African-American,0,0,13,1,1,F,2821.23333333333,1.32
Male,46,0,Other,0,0,0,0,0,F,7370.8,-6.32
Female,30,0,African-American,0,0,4,0,0,F,963.85,-1.31
Male,40,0,Caucasian,0,0,0,0,0,F,32078.9666666667,-6.97
Female,52,0,African-American,0,0,0,0,0,F,3484.83333333333,1.49
Male,23,1,African-American,0,1,3,0,0,F,48429.2666666667,-0.63
Female,26,0,African-American,0,0,1,0,0,M,1666.93333333333,1.08
Male,42,0,Caucasian,0,0,3,0,0,F,1291.55,-2.08
Male,28,0,African-American,0,0,1,0,0,F,3088.43333333333,-1.84
Male,50,0,Caucasian,0,0,1,1,0,F,1576.23333333333,-0.6
Male,32,0,African-American,0,0,1,0,0,F,1779.55,-0.61
Male,51,0,African-American,0,0,3,0,0,F,1743.53333333333,-0.25
Male,32,0,African-American,0,0,4,0,0,F,155553.516666667,-0.41
Female,29,0,African-American,0,0,1,0,0,F,258637.483333333,0.63
Male,43,0,Hispanic,0,0,0,0,0,M,1352.88333333333,-5.9
Male,26,0,African-American,0,0,9,1,1,F,16124.1666666667,6.08
Male,27,0,Hispanic,0,0,1,0,0,M,1084.36666666667,-0.9
Female,57,0,Hispanic,0,0,1,0,0,M,863.1,-3.93
Male,32,0,African-American,0,0,3,1,1,F,4007.35,-0.72
Female,42,0,Caucasian,0,0,0,0,0,M,336.083333333333,-6.76
Male,26,0,Caucasian,0,0,4,1,1,M,27370.9666666667,-1.38
Female,28,0,Caucasian,0,1,3,0,0,M,64937.9166666667,-1.27
Female,53,0,Caucasian,0,0,0,0,0,M,1224.23333333333,-1.41
Male,24,0,Caucasian,0,0,0,0,0,F,1474.3,-2.62
Male,28,0,Hispanic,0,0,1,0,0,F,12567.9666666667,-0.2
Male,28,0,Hispanic,0,0,1,0,0,F,2388.18333333333,-3.17
Male,25,0,African-American,0,0,0,0,0,M,1757.4,-2.78
Male,52,0,Caucasian,0,0,1,0,0,F,5681.16666666667,-2.23
Male,28,0,African-American,0,0,4,1,1,M,1379.83333333333,0.93
Male,21,0,African-American,0,0,2,1,1,F,1388,2.74
Male,32,0,African-American,0,0,19,1,1,F,21585.55,2.22
Male,63,0,African-American,0,0,3,0,0,M,317020.433333333,-4.05
Male,29,0,Caucasian,0,0,2,0,0,F,2841.91666666667,-0.12
Male,46,0,African-American,0,0,0,0,0,M,1641.36666666667,-2.8
Male,23,0,African-American,0,0,5,1,1,F,64600.1833333333,-2.88
Male,27,0,African-American,0,0,1,0,0,F,4490.73333333333,-0.95
Female,69,0,Hispanic,0,0,0,0,0,M,-160.05,-3.41
Male,47,0,Hispanic,0,0,0,0,0,M,1495.58333333333,-4.32
Male,45,0,Hispanic,0,0,1,0,0,F,184433.083333333,-1.65
Female,33,0,Caucasian,0,0,1,0,0,M,409.1,-0.81
Male,32,0,African-American,0,0,14,1,1,F,3021.65,6.69
Male,24,0,African-American,0,0,2,0,0,F,1631.9,1.03
Male,47,0,Hispanic,0,0,0,0,0,M,1904.41666666667,0.81
Male,25,0,Caucasian,0,0,1,0,0,F,1463.85,-0.95
Male,21,0,African-American,0,0,1,0,0,F,156288.766666667,-2.94
Male,22,1,African-American,1,0,6,1,1,F,3054.28333333333,0.97
Female,26,0,Caucasian,0,0,0,0,0,F,1386.25,1.03
Male,20,0,Caucasian,0,0,0,0,0,F,1879.45,-0.97
Male,33,0,African-American,0,0,7,1,1,F,113306.8,0.07
Male,35,0,Caucasian,0,0,2,0,0,F,1278.58333333333,-0.68
Male,41,0,Caucasian,0,0,5,0,0,F,1582.68333333333,1.19
Male,23,0,Caucasian,0,0,0,0,0,M,3041.08333333333,2.89
Male,54,0,African-American,0,0,0,0,0,F,2391.55,-5.57
Male,22,0,Caucasian,0,0,0,0,0,M,1754.11666666667,-0.55
Male,30,0,Hispanic,0,0,1,0,0,M,11436.7333333333,-2.86
Female,24,0,Hispanic,0,0,2,1,1,F,1396.1,0.44
Male,54,0,African-American,0,0,4,1,1,M,113568.883333333,-1.58
Male,22,0,Caucasian,0,0,2,1,1,M,19957.3666666667,-2.16
Male,38,0,Caucasian,0,0,2,0,0,F,6158.45,-1.4
Male,26,0,African-American,0,0,0,1,1,M,1392.46666666667,0.12
Female,20,0,African-American,0,0,0,0,0,F,1722.58333333333,1.91
Male,29,0,African-American,0,0,0,0,0,F,3013.16666666667,-4.08
Female,23,0,African-American,0,0,6,0,0,M,25598.0833333333,2.46
Male,35,0,African-American,0,0,1,0,0,M,13206.7166666667,-0.29
Male,21,0,African-American,0,0,1,1,1,M,1407.13333333333,1.22
Male,25,0,Hispanic,0,0,0,0,0,F,1221.33333333333,-0.64
Female,30,0,African-American,0,0,3,0,0,F,37588.75,-2.29
Male,23,0,African-American,0,0,2,1,1,F,8899.41666666667,1.65
Male,32,1,Caucasian,0,0,8,1,0,F,2931.78333333333,-3.29
Male,52,0,Caucasian,0,0,1,0,0,F,2415.36666666667,0.32
Male,42,0,Caucasian,0,0,0,0,0,M,343.316666666667,-3.83
Female,22,0,African-American,0,0,0,0,0,M,816.383333333333,-0.58
Male,45,0,Hispanic,0,0,2,0,0,F,67955.7,4
Male,29,0,African-American,0,0,0,0,0,M,1091.95,0.71
Male,30,0,African-American,0,0,6,1,1,F,4224.83333333333,1.23
Male,51,0,African-American,0,0,17,0,0,M,346.633333333333,-0.43
Male,27,0,African-American,0,0,3,1,1,F,434835.65,2.9
Male,24,0,Caucasian,0,0,2,0,0,F,16.1666666666667,0.21
Male,23,0,African-American,0,0,2,0,0,M,7534.05,-1
Female,42,0,Other,0,0,2,0,0,M,20294.55,-2.01
Male,36,0,African-American,0,0,5,0,0,F,1242.28333333333,-2.05
Male,69,0,Hispanic,0,0,0,0,0,M,1159.4,-6.88
Male,59,0,Hispanic,0,0,1,0,0,M,867.916666666667,-7.66
Male,39,0,African-American,0,0,1,0,0,F,7083.46666666667,-2.15
Male,29,0,African-American,0,0,2,0,0,F,54421.1833333333,3.36
Male,44,0,Caucasian,0,0,6,0,0,F,-196.416666666667,1.94
Male,25,0,African-American,0,0,2,0,0,F,83540.9833333333,2.27
Male,31,0,African-American,0,0,0,0,0,F,333.9,-2.24
Male,35,0,African-American,1,0,17,1,1,M,2969.8,2.33
Male,33,0,African-American,0,0,1,0,0,F,2757.71666666667,-1.09
Male,20,1,African-American,0,1,1,1,1,F,2731.41666666667,1.06
Male,60,0,Caucasian,0,0,1,0,0,F,1167.91666666667,-5.27
Male,53,0,Hispanic,0,0,0,0,0,M,1894.48333333333,-4.92
Male,25,0,Hispanic,0,0,1,0,0,F,46051.85,3.07
Male,27,2,African-American,1,0,5,1,1,F,292641.6,3.01
Female,54,0,African-American,0,0,0,0,0,F,1782.01666666667,-2.71
Female,26,0,African-American,0,1,3,0,0,M,1471.23333333333,0.85
Male,24,1,Caucasian,2,0,3,0,0,M,2418.61666666667,-1.38
Male,26,0,Hispanic,0,0,0,0,0,F,3364.65,-3.13
Female,75,0,African-American,0,0,5,0,0,F,1609.53333333333,0.86
Male,56,0,African-American,0,0,8,0,0,F,103933.783333333,-3.47
Male,46,0,Caucasian,0,0,0,0,0,F,1331.06666666667,0.45
Male,27,0,African-American,0,0,1,0,0,F,10008.1166666667,0.25
Male,59,0,African-American,0,0,2,0,0,M,329.8,-3.25
Male,39,0,Caucasian,0,0,1,0,0,F,21531.8,-2.48
Male,46,0,Caucasian,0,0,5,0,0,M,17286.3,-5.93
Male,25,0,Other,0,0,1,0,0,F,972.316666666667,-0.86
Male,55,0,Caucasian,0,0,2,0,0,F,2784.98333333333,-1.58
Male,43,0,African-American,0,0,0,1,1,M,1639.1,0.92
Female,53,0,Caucasian,0,0,0,0,0,M,1283.33333333333,-4.26
Female,21,0,African-American,0,0,0,0,0,M,1523.41666666667,-2.29
Male,40,0,African-American,0,0,0,0,0,F,3339.81666666667,-1.83
Female,37,0,Caucasian,0,0,0,0,0,M,1636.3,-2.42
Male,32,0,African-American,0,0,2,0,0,M,2407.76666666667,-3.37
Male,22,0,Hispanic,0,0,0,0,0,M,990.166666666667,1.73
Female,31,0,African-American,0,0,0,0,0,F,2954.7,-2.14
Male,47,0,African-American,0,0,4,0,0,F,240.233333333333,4.19
Male,36,0,African-American,0,0,2,1,0,F,1455.68333333333,-1.27
Female,38,0,Caucasian,0,0,0,0,0,F,1851.7,-4.86
Male,35,0,Other,0,0,0,0,0,F,3255.6,-1.02
Male,53,0,Caucasian,0,0,0,0,0,F,1281.51666666667,-5.21
Male,53,0,African-American,0,0,2,0,0,F,935.633333333333,-3.23
Male,57,0,African-American,0,0,19,0,0,F,169446.533333333,4.11
Male,21,0,African-American,0,0,0,1,1,F,1505.43333333333,1.24
Female,24,0,African-American,0,0,1,1,0,F,20401.8666666667,-0.57
Male,27,0,African-American,0,0,2,0,0,F,30125.1,0.54
Female,49,0,Caucasian,0,0,4,0,0,F,5352.4,-1.68
Male,47,0,Caucasian,0,0,1,1,1,F,1256.21666666667,-2.07
Male,44,0,Caucasian,0,0,3,0,0,F,244.283333333333,-4.34
Male,34,0,African-American,0,0,1,0,0,F,2327.68333333333,-4.2
Male,38,0,Hispanic,0,0,0,0,0,F,1574.18333333333,-7.08
Male,50,0,Caucasian,0,0,2,0,0,M,459.333333333333,-6.24
Male,29,0,Caucasian,0,0,1,0,0,M,319.183333333333,-5.05
Male,26,0,Caucasian,0,0,0,0,0,F,293.95,0.09
Male,47,0,Hispanic,0,0,0,0,0,M,1614.51666666667,1.6
Male,49,0,Caucasian,0,0,0,0,0,F,350.433333333333,-1.8
Male,49,0,African-American,0,0,1,1,1,F,27860.6833333333,-0.17
Male,59,0,Caucasian,0,0,2,0,0,F,18410.4833333333,-1.38
Male,32,0,Caucasian,0,0,6,0,0,M,40136.6666666667,1.28
Male,24,0,African-American,0,2,1,1,1,M,-632.383333333333,0.32
Male,40,0,Hispanic,0,0,0,0,0,M,1859.61666666667,-4.23
Male,32,0,African-American,0,0,0,0,0,F,-386.383333333333,-1.74
Female,54,0,Hispanic,0,0,0,0,0,M,268.983333333333,-4.45
Male,27,0,African-American,0,1,9,1,1,F,1151701.4,8.17
Male,25,0,Caucasian,0,0,2,0,0,M,17586.2666666667,4.31
Male,37,2,African-American,0,0,18,0,0,M,1552.8,5.67
Male,23,0,African-American,0,0,1,1,1,F,1386.15,3.1
Female,20,0,African-American,0,0,0,0,0,F,-196.85,0.41
Male,29,0,Caucasian,0,0,7,1,1,M,65706.5166666667,0.69
Male,24,0,African-American,0,0,1,0,0,F,84030.7166666667,-0.74
Female,54,0,Caucasian,0,0,1,0,0,M,38592.4833333333,-2.83
Male,66,0,African-American,0,0,3,0,0,F,395.65,-0.07
Male,50,0,Caucasian,0,0,8,0,0,F,17076.7833333333,-3.28
Male,50,0,African-American,0,0,7,0,0,F,1074.5,-0.29
Male,40,0,Caucasian,0,0,3,0,0,F,1771.1,-2.47
Female,30,0,African-American,0,0,4,1,1,M,1413.7,-0.61
Female,24,0,Caucasian,0,0,2,0,0,F,3137.46666666667,0.8
Female,23,0,African-American,0,0,3,1,1,F,1003.28333333333,1.66
Male,25,0,Caucasian,0,2,4,0,0,M,1623,3.74
Male,46,0,Caucasian,0,0,1,0,0,M,2806.63333333333,1.07
Female,35,0,Hispanic,0,0,10,0,0,F,44260.5666666667,1.95
Male,25,0,Other,0,0,1,0,0,F,383108.55,-2.56
Female,22,0,Caucasian,0,0,0,0,0,M,-43.9833333333333,0.28
Female,32,0,Caucasian,0,0,1,0,0,F,2916.86666666667,-1.07
Male,30,0,African-American,0,0,10,0,0,F,151530.3,3.53
Male,33,0,African-American,0,0,4,1,1,M,2503.71666666667,4.87
Male,24,0,African-American,0,0,0,0,0,F,-294.75,0.56
Male,37,0,Caucasian,0,0,0,1,0,M,1350.28333333333,-0.14
Female,40,0,Caucasian,0,0,0,0,0,M,354.816666666667,-6.87
Male,27,0,Caucasian,0,0,1,0,0,F,330728.866666667,1.74
Male,43,0,African-American,0,0,9,1,1,F,1412.56666666667,4.09
Male,26,0,Caucasian,0,0,11,0,0,F,81002.1166666667,0.58
Male,25,0,African-American,1,0,11,1,1,F,9932.85,4.27
Male,53,0,Caucasian,0,0,1,1,1,F,73455.6166666667,-0.45
Female,52,0,African-American,0,0,1,0,0,F,1052.9,-3.57
Male,47,0,African-American,0,0,5,0,0,F,1434.38333333333,-3.24
Female,52,0,Caucasian,0,0,6,0,0,M,47950.8333333333,2.23
Male,37,0,Caucasian,0,0,0,0,0,M,299.85,-3.79
Female,24,0,African-American,0,0,0,0,0,F,1445.65,0.97
Female,34,0,African-American,0,0,14,0,0,F,5631.05,1.03
Male,31,0,Caucasian,0,0,3,0,0,M,46197,1.65
Female,62,0,Caucasian,0,0,0,0,0,M,377.683333333333,-5.66
Female,60,0,Caucasian,0,0,0,0,0,F,19175.7166666667,-5.93
Male,35,0,Caucasian,0,0,0,0,0,M,1477.63333333333,-3.11
Female,24,0,African-American,0,0,0,0,0,F,1146.21666666667,0.9
Female,56,0,Caucasian,0,0,1,1,1,F,5837.91666666667,2.33
Male,30,0,Caucasian,0,0,0,0,0,M,-192.633333333333,-5.3
Male,41,0,Caucasian,0,0,17,1,1,M,68053.4666666667,4.7
Female,28,0,Caucasian,0,0,0,0,0,M,340.933333333333,-2.76
Male,23,0,African-American,1,0,1,0,0,M,5506.98333333333,-4.22
Male,56,0,African-American,0,0,0,0,0,F,2114,-3.65
Male,23,0,Caucasian,1,0,1,0,0,M,1342.96666666667,-0.94
Female,21,1,African-American,2,2,3,1,1,F,85057.4833333333,4.49
Female,35,0,African-American,0,0,2,0,0,F,20348.4333333333,1.1
Male,33,0,Caucasian,0,0,3,0,0,M,248.416666666667,-3.02
Male,21,0,Hispanic,0,0,0,0,0,F,6033.56666666667,-3.05
Male,41,2,African-American,1,0,9,1,0,M,1428.6,2.61
Male,24,0,African-American,0,0,0,0,0,F,5773.21666666667,2.15
Male,25,0,Native American,0,0,7,1,1,F,1173,4.81
Male,49,0,African-American,0,0,3,0,0,F,1527.2,-1.35
Female,22,0,Hispanic,0,0,0,0,0,F,311.533333333333,-0.34
Female,27,0,African-American,0,0,3,1,1,F,4434.93333333333,0.43
Male,32,0,African-American,0,0,4,1,1,F,274641.316666667,1.17
Male,50,0,African-American,0,0,4,0,0,M,2972.1,-1.07
Female,23,0,African-American,0,0,0,0,0,M,353.983333333333,0.12
Male,34,0,Caucasian,0,0,0,0,0,M,1264.91666666667,0.02
Male,25,0,Other,0,0,1,1,1,M,83591.6166666667,-1.83
Male,30,0,Hispanic,0,0,0,0,0,M,1066,-2.11
Male,42,0,Native American,0,0,0,0,0,M,4496.2,-2.29
Male,24,0,Other,0,0,5,0,0,F,1528.56666666667,-2.65
Male,52,0,African-American,0,0,3,0,0,F,1074.86666666667,-2.88
Female,26,0,Caucasian,0,0,3,0,0,M,1093.23333333333,-0.54
Male,38,0,Hispanic,0,0,0,0,0,F,1648.35,-3.7
Male,25,0,African-American,0,0,5,0,0,F,82125.0333333333,3.27
Female,30,0,Caucasian,0,0,0,0,0,F,1623.38333333333,-0.76
Male,20,0,African-American,0,0,0,1,1,M,5901.78333333333,-1.6
Female,29,0,African-American,0,0,2,0,0,F,3375.68333333333,0.1
Male,24,0,Asian,0,0,0,0,0,F,1322.98333333333,-3.55
Male,31,0,Caucasian,0,0,0,0,0,F,112168.866666667,-4.56
Female,54,0,Caucasian,0,0,12,0,0,F,246235.783333333,-1.93
Female,37,0,Caucasian,0,0,1,0,0,M,1681.3,0.45
Female,33,0,African-American,0,0,1,0,0,F,885.116666666667,-0.15
Male,20,0,African-American,0,0,1,0,0,F,120011.383333333,-2.19
Male,42,0,African-American,0,0,0,0,0,M,-140.216666666667,-2.2
Male,32,0,African-American,0,0,4,1,1,F,596207.916666667,1.8
Male,28,0,African-American,0,0,7,1,1,F,2712.78333333333,2.71
Male,38,0,Caucasian,0,0,0,0,0,F,227609.016666667,-1.11
Male,38,0,African-American,0,0,3,0,0,F,1480.31666666667,0.31
Male,21,0,Caucasian,0,0,1,0,0,F,1418.23333333333,-1.06
Female,34,0,African-American,0,0,0,1,1,M,1625.81666666667,-0.01
Male,38,0,African-American,0,0,1,0,0,M,11555.9166666667,-1.11
