"Temperature","Fuel_Price","CPI","Unemployment","Weekly_Sales"
40.43,2.57,212.62,7.26,805500
40.57,2.55,212.77,7.26,1290487
43.58,2.51,212.82,7.26,977923
47.1,2.56,212.85,7.26,290150
49.63,2.62,212.87,7.26,363757
58.82,2.67,212.9,7.26,-421628
56.55,2.72,212.74,7.26,550242
53.74,2.73,212.53,7.26,940477
64.94,2.72,212.33,7.09,1107087
66.15,2.77,212.13,7.09,1752225
65.68,2.81,211.99,7.09,1047966
64.11,2.8,211.94,7.09,1532155
68.91,2.78,211.89,7.09,1272208
73.68,2.84,211.84,7.09,1176957
74.95,2.85,211.84,7.09,895840
74.8,2.83,212.13,7.09,617524
78.89,2.76,212.41,7.09,1219437
79.44,2.7,212.7,7.09,1375262
81.81,2.67,212.98,7.09,463402
83.89,2.64,212.98,7.09,1052771
84.2,2.65,212.86,7.09,709895
80.34,2.67,212.75,6.97,363998
80.93,2.64,212.63,6.97,621380
83.75,2.62,212.62,6.97,1529871
83.9,2.61,212.76,6.97,1330615
81.37,2.64,212.89,6.97,472457
86.61,2.63,213.03,6.97,1376861
86.83,2.69,213.17,6.97,859363
87.36,2.66,213.13,6.97,912969
85.71,2.62,213.09,6.97,748528
82.15,2.58,213.05,6.97,127137
78.78,2.56,213.01,6.97,760702
81.78,2.58,213.04,6.97,1003495
76.49,2.62,213.12,6.97,112599
70.69,2.6,213.19,7.01,1028078
65.21,2.63,213.27,7.01,1064058
68.93,2.72,213.33,7.01,753696
70.97,2.72,213.38,7.01,1545274
70.39,2.72,213.43,7.01,-455074
59.9,2.69,213.48,7.01,549162
62.11,2.73,213.53,7.01,1635489
52.99,2.77,213.41,7.01,1963478
65.79,2.73,213.27,7.01,891631
52.3,2.71,213.12,7.01,1054176
48.46,2.84,212.98,7.01,1722544
52.24,2.87,212.92,7.01,932983
55.07,2.89,212.92,7.01,922111
49.14,2.94,212.91,7.01,732875
47.78,2.98,212.91,6.86,-163834
38.37,2.98,212.97,6.86,493560
46.2,3.02,213.34,6.86,599294
44.98,3.01,213.71,6.86,1890811
40.59,2.99,214.09,6.86,1398136
39.38,3.02,214.46,6.86,1610905
59.61,3.04,214.78,6.86,1353113
62.86,3.06,215.07,6.86,786404
60.45,3.29,215.36,6.86,-116066
57.71,3.46,215.65,6.86,697606
65.07,3.49,215.9,6.86,1440271
70.83,3.47,216.14,6.86,996976
62.25,3.52,216.38,6.86,1327448
70.35,3.62,216.62,6.86,1030581
73.17,3.74,216.84,6.86,862054
74.24,3.81,217.01,6.86,708318
75.27,3.81,217.18,6.86,379420
65.42,3.91,217.35,6.86,1559655
76.95,3.9,217.52,6.86,975066
72.01,3.91,217.29,6.86,898725
80.83,3.79,217.05,6.86,1403084
84.01,3.7,216.82,6.86,878175
84.49,3.65,216.58,6.86,757150
87.08,3.64,216.54,6.86,1100292
85.51,3.59,216.63,6.86,1879033
87,3.52,216.73,6.92,694899
88.36,3.48,216.82,6.92,801236
88.93,3.58,216.9,6.92,595137
88.06,3.65,216.96,6.92,271995
90.22,3.68,217.02,6.92,620288
91.46,3.68,217.08,6.92,885451
90.49,3.64,217.14,6.92,212957
89.26,3.55,217.21,6.92,1493428
90.07,3.52,217.27,6.92,2073103
91.22,3.53,217.33,6.92,710682
80.21,3.55,217.4,6.92,1417317
84.94,3.53,217.58,6.92,691797
78.49,3.47,217.92,6.92,1760083
82.51,3.36,218.26,6.92,1916739
74.1,3.29,218.6,6.55,1432743
71.24,3.27,218.91,6.55,1386737
68.53,3.35,219.07,6.55,452083
69.51,3.37,219.24,6.55,739259
58.54,3.33,219.4,6.55,320268
61.33,3.3,219.56,6.55,1241899
63.89,3.31,219.79,6.55,1669470
62.78,3.24,220.04,6.55,531555
51.18,3.17,220.29,6.55,2216708
43.64,3.16,220.55,6.55,806103
53.27,3.16,220.77,6.55,60045
49.45,3.11,220.95,6.55,265704
46.8,3.13,221.13,6.55,1485194
50.82,3.16,221.31,6.13,1584987
48.33,3.26,221.49,6.13,1787512
55.37,3.27,221.58,6.13,953673
53.95,3.29,221.68,6.13,164128
57.45,3.36,221.77,6.13,588938
48.58,3.41,221.86,6.13,1462016
49.03,3.51,222.03,6.13,1030713
59.17,3.56,222.24,6.13,508412
60.32,3.63,222.45,6.13,688533
57.89,3.67,222.67,6.13,730075
62.8,3.73,222.82,6.13,1669546
63.71,3.79,222.89,6.13,1634376
67.91,3.85,222.97,6.13,-674937
71.6,3.89,223.04,5.96,1512591
71.29,3.89,223.12,5.96,999606
68.64,3.88,223.17,5.96,1253479
71.5,3.81,223.23,5.96,-8592
77.66,3.75,223.28,5.96,1885151
72.66,3.69,223.33,5.96,1861446
70.5,3.63,223.35,5.96,530581
78.47,3.56,223.35,5.96,678380
80.39,3.5,223.35,5.96,781045
80.5,3.45,223.36,5.96,1442234
82.1,3.39,223.37,5.96,870579
81.2,3.35,223.41,5.96,561236
87.35,3.29,223.45,5.96,2427981
82.95,3.23,223.49,5.67,936958
80.27,3.26,223.53,5.67,892367
81.57,3.31,223.54,5.67,718281
85.78,3.41,223.55,5.67,1180850
87.55,3.42,223.56,5.67,2764406
87.04,3.49,223.57,5.67,1047758
87.53,3.57,223.65,5.67,1262666
79.03,3.62,223.79,5.67,229867
83.58,3.64,223.92,5.67,1329719
86.33,3.73,224.06,5.67,1303921
76.41,3.72,224.2,5.67,711722
70.81,3.72,224.4,5.67,1518027
77.82,3.67,224.6,5.67,620500
70.84,3.62,224.8,5.33,1364679
65.43,3.6,225.01,5.33,1929963
69.68,3.59,225.05,5.33,238932
72.34,3.51,225.07,5.33,155115
10.53,2.58,189.38,9.01,1248531
25.9,2.57,189.46,9.01,1719130
27.28,2.55,189.53,9.01,1262360
24.91,2.59,189.6,9.01,772266
35.86,2.62,189.67,9.01,1453408
27.25,2.68,189.74,9.01,-51665
29.04,2.69,189.73,9.01,1355813
23.33,2.72,189.72,9.01,1210309
38.26,2.72,189.7,8.96,756976
33.79,2.75,189.69,8.96,998998
41.89,2.77,189.66,8.96,459438
43.07,2.78,189.62,8.96,1500229
38.99,2.77,189.58,8.96,1225537
40.07,2.77,189.53,8.96,1394808
41.41,2.79,189.49,8.96,-74706
46.6,2.78,189.47,8.96,1431876
54.24,2.74,189.45,8.96,237892
53.63,2.7,189.42,8.96,1089172
63.59,2.68,189.4,8.96,297888
52.7,2.67,189.42,8.96,1434348
59.94,2.71,189.45,8.96,1066648
61.31,2.73,189.49,9.02,1238880
58,2.71,189.52,9.02,979103
62.19,2.7,189.61,9.02,1326367
64.64,2.69,189.77,9.02,753793
66.07,2.69,189.94,9.02,1520472
61.7,2.69,190.1,9.02,840494
60.13,2.72,190.26,9.02,618601
59.59,2.73,190.29,9.02,734654
57.57,2.73,190.33,9.02,1318392
49.84,2.77,190.36,9.02,732359
48.5,2.78,190.4,9.02,1325946
48.56,2.8,190.47,9.02,293512
47.55,2.79,190.57,9.02,1100650
49.99,2.76,190.67,9.14,224182
44.13,2.74,190.78,9.14,825382
35.86,2.76,190.86,9.14,1775615
36.84,2.76,190.91,9.14,1231737
34.78,2.75,190.95,9.14,1631544
49.44,2.73,191,9.14,2227457
22.12,2.74,191.04,9.14,1744040
25.56,2.76,191.03,9.14,1011594
17.95,2.74,191.01,9.14,732718
21.88,2.71,190.99,9.14,403586
24.24,2.73,190.97,9.14,880913
20.74,2.78,191.03,9.14,574777
26.04,2.78,191.14,9.14,1382745
13.76,2.83,191.26,9.14,378653
10.09,2.88,191.37,8.82,673618
11.32,2.91,191.48,8.82,1359524
25.4,2.97,191.57,8.82,622506
10.11,3.01,191.67,8.82,777276
-2.06,3.01,191.76,8.82,1332360
10.24,3.04,191.86,8.82,647622
17.3,3.05,191.92,8.82,1428598
17.46,3.1,191.96,8.82,743422
21.84,3.23,192.01,8.82,845505
20.7,3.37,192.06,8.82,352489
27.69,3.41,192.12,8.82,1427963
25.69,3.41,192.2,8.82,1371920
24.83,3.46,192.27,8.6,564256
30.64,3.53,192.34,8.6,1299297
27.79,3.61,192.42,8.6,1638131
31.84,3.64,192.52,8.6,1312382
26.79,3.66,192.62,8.6,797160
26.54,3.73,192.73,8.6,667081
36.61,3.77,192.83,8.6,1636951
36.16,3.83,192.83,8.6,1428778
37.51,3.8,192.84,8.6,1546089
45.77,3.76,192.84,8.6,1108253
53.3,3.73,192.85,8.6,616100
48.79,3.7,192.9,8.6,523527
46.85,3.66,193,8.6,1161093
58.54,3.6,193.09,8.62,1448913
59.08,3.54,193.19,8.62,1450514
54.37,3.53,193.31,8.62,1347101
56.22,3.54,193.51,8.62,503945
56.66,3.55,193.71,8.62,683753
55.91,3.55,193.91,8.62,1514938
54.56,3.54,194.11,8.62,988681
56.06,3.5,194.25,8.62,1035331
57.6,3.48,194.38,8.62,787833
53.4,3.51,194.51,8.62,1349753
45.61,3.57,194.64,8.62,661335
43.67,3.6,194.74,8.62,590529
43.67,3.58,194.81,8.62,765071
47.34,3.54,194.88,8.62,933232
40.65,3.5,194.95,8.51,206901
32.65,3.49,195.03,8.51,1340460
37.49,3.55,195.18,8.51,962843
28.82,3.55,195.33,8.51,1101403
23.41,3.53,195.48,8.51,1222030
19.53,3.5,195.64,8.51,1581636
29.53,3.48,195.72,8.51,811055
27.6,3.42,195.77,8.51,685284
20.38,3.38,195.82,8.51,1096052
11.17,3.33,195.87,8.51,697582
15.2,3.27,195.98,8.51,1324231
12.19,3.17,196.17,8.51,-269472
15.56,3.12,196.36,8.51,1185972
18.67,3.1,196.55,8.26,1521683
7.46,3.08,196.73,8.26,1246631
27.41,3.06,196.78,8.26,995629
26.9,3.04,196.83,8.26,932442
22.2,3.03,196.87,8.26,2134824
18.79,3.1,196.92,8.26,1287367
27.03,3.11,196.94,8.26,1308585
24.41,3.13,196.95,8.26,-336235
21.64,3.19,196.96,8.26,1298322
30.1,3.29,196.96,8.26,12484
37.29,3.49,197.05,8.26,1792648
35.06,3.66,197.23,8.26,168230
44.99,3.75,197.41,8.26,1376858
44.29,3.85,197.6,8.09,-137020
41.43,3.9,197.78,8.09,1488897
39.3,3.94,197.72,8.09,1284498
51.49,3.93,197.66,8.09,430098
45.38,3.9,197.61,8.09,1504357
48.54,3.87,197.55,8.09,1165383
49.41,3.84,197.56,8.09,617164
50.6,3.8,197.59,8.09,1051451
55.06,3.76,197.62,8.09,362263
63.07,3.74,197.66,8.09,992874
59.33,3.72,197.69,8.09,1652336
63.69,3.73,197.74,8.09,1169682
68.84,3.69,197.79,8.09,798467
64.67,3.65,197.83,7.87,794432
64.21,3.61,197.88,7.87,22022
62.87,3.58,197.93,7.87,624036
64.6,3.57,197.98,7.87,1131346
61.83,3.53,198.03,7.87,1043384
63.41,3.51,198.08,7.87,1146667
59.66,3.54,198.1,7.87,803490
59.27,3.56,198.1,7.87,138159
60.46,3.56,198.1,7.87,1342931
57.84,3.6,198.1,7.87,1152480
53.66,3.66,198.13,7.87,1026331
51.77,3.77,198.36,7.87,1100752
50.64,3.79,198.59,7.87,1971130
48.43,3.78,198.82,7.56,1055597
41.43,3.76,199.05,7.56,1054764
43.01,3.75,199.15,7.56,375218
42.53,3.69,199.22,7.56,309414
34.14,2.57,214.47,6.3,929340
33.34,2.55,214.62,6.3,389713
39.1,2.51,214.67,6.3,1590050
37.91,2.56,214.69,6.3,1644316
45.64,2.62,214.72,6.3,1705692
49.76,2.67,214.75,6.3,1428459
47.26,2.72,214.58,6.3,757438
46.51,2.73,214.37,6.3,604039
60.18,2.72,214.16,6.29,978242
59.25,2.77,213.96,6.29,1651624
62.66,2.81,213.82,6.29,297508
56.1,2.8,213.77,6.29,1584711
61.01,2.78,213.72,6.29,1551346
62.68,2.84,213.67,6.29,-67910
61.35,2.85,213.67,6.29,1040815
66.03,2.83,213.96,6.29,430382
74.71,2.76,214.25,6.29,1144923
75.71,2.7,214.54,6.29,1460296
82.21,2.67,214.83,6.29,565224
78.79,2.64,214.83,6.29,707203
81.78,2.65,214.71,6.29,838311
74.78,2.67,214.59,6.32,963654
72.49,2.64,214.47,6.32,215242
77.49,2.62,214.46,6.32,788407
78.29,2.61,214.6,6.32,1380365
76.02,2.64,214.74,6.32,1645910
80.37,2.63,214.88,6.32,793194
80.11,2.69,215.02,6.32,1094617
79.36,2.66,214.98,6.32,1597372
74.92,2.62,214.94,6.32,408584
76.14,2.58,214.89,6.32,780115
74.34,2.56,214.85,6.32,224251
75.32,2.58,214.88,6.32,439525
72.21,2.62,214.95,6.32,397633
68.7,2.6,215.03,6.43,1234679
62.94,2.63,215.11,6.43,878509
62.59,2.72,215.18,6.43,324224
62.86,2.72,215.22,6.43,1626858
57.93,2.72,215.27,6.43,1950671
55.76,2.69,215.32,6.43,801608
54.89,2.73,215.37,6.43,760494
43.86,2.77,215.25,6.43,1156721
51.07,2.73,215.11,6.43,2258958
42.85,2.71,214.96,6.43,159014
42.47,2.84,214.82,6.43,1710652
45.03,2.87,214.75,6.43,1060993
45.67,2.89,214.75,6.43,1222280
41.47,2.94,214.74,6.43,1601703
35.77,2.98,214.74,6.26,627261
31.62,2.98,214.79,6.26,769395
42.06,3.02,215.17,6.26,698304
39.26,3.01,215.55,6.26,1251791
24.48,2.99,215.93,6.26,1167448
28.26,3.02,216.31,6.26,953896
50.64,3.04,216.63,6.26,1955414
51.29,3.06,216.92,6.26,1267453
53.18,3.29,217.22,6.26,1425572
49.14,3.46,217.51,6.26,1175096
56.68,3.49,217.77,6.26,1183416
59.74,3.47,218.01,6.26,746604
49.86,3.52,218.26,6.3,2145184
65.62,3.62,218.5,6.3,1010978
63.55,3.74,218.73,6.3,451989
65.11,3.81,218.9,6.3,1338960
62.29,3.81,219.07,6.3,1171061
58.92,3.91,219.24,6.3,1350865
72.96,3.9,219.42,6.3,1565182
65.54,3.91,219.17,6.3,588238
73.14,3.79,218.93,6.3,604083
82.05,3.7,218.69,6.3,1136112
82.21,3.65,218.45,6.3,1687244
84.73,3.64,218.4,6.3,848824
83.94,3.59,218.5,6.3,627412
87.26,3.52,218.59,6.42,113443
83.57,3.48,218.69,6.42,618669
84.26,3.58,218.77,6.42,690123
85.46,3.65,218.83,6.42,1636241
86.46,3.68,218.89,6.42,1397048
85.15,3.68,218.95,6.42,2333554
86.05,3.64,219.01,6.42,1602696
82.92,3.55,219.07,6.42,-40911
84.69,3.52,219.13,6.42,1300707
84.77,3.53,219.2,6.42,225748
69.01,3.55,219.26,6.42,1067147
69.09,3.53,219.44,6.42,1228075
68.72,3.47,219.79,6.42,512030
72.2,3.36,220.13,6.42,1581237
67.61,3.29,220.48,6.12,1048117
61.74,3.27,220.8,6.12,658772
59.97,3.35,220.96,6.12,783654
56.86,3.37,221.13,6.12,1007762
49.68,3.33,221.29,6.12,1455229
50.56,3.3,221.46,6.12,971396
51.72,3.31,221.69,6.12,687673
49.61,3.24,221.95,6.12,345471
40.82,3.17,222.21,6.12,1673132
30.51,3.16,222.47,6.12,1090565
39.79,3.16,222.69,6.12,702118
38.16,3.11,222.87,6.12,1984396
36.33,3.13,223.06,6.12,1185921
43.47,3.16,223.24,5.82,808198
36.46,3.26,223.42,5.82,1328253
46.81,3.27,223.52,5.82,1266355
45.52,3.29,223.61,5.82,1646881
45.56,3.36,223.71,5.82,-8877
35.71,3.41,223.8,5.82,846044
37.51,3.51,223.97,5.82,1385307
46.33,3.56,224.18,5.82,247044
50.95,3.63,224.4,5.82,2072727
49.59,3.67,224.61,5.82,369337
56.63,3.73,224.77,5.82,1398146
52.9,3.79,224.84,5.82,824797
66.69,3.85,224.91,5.82,822543
62.18,3.89,224.99,5.68,1216640
65.19,3.89,225.06,5.68,1263026
63.59,3.88,225.12,5.68,1322548
70.34,3.81,225.17,5.68,1066234
73.96,3.75,225.23,5.68,536218
64.96,3.69,225.28,5.68,591781
64.16,3.63,225.3,5.68,257694
76.11,3.56,225.3,5.68,464433
78.31,3.5,225.3,5.68,1373995
74.28,3.45,225.3,5.68,783503
77.14,3.39,225.31,5.68,2600195
78.85,3.35,225.36,5.68,887515
84.47,3.29,225.4,5.68,616630
81.24,3.23,225.44,5.4,1217830
78.46,3.26,225.48,5.4,1420854
79.94,3.31,225.49,5.4,266388
81.71,3.41,225.5,5.4,1214723
85.06,3.42,225.51,5.4,646927
83.74,3.49,225.52,5.4,1053534
81.21,3.57,225.61,5.4,1753601
73.77,3.62,225.74,5.4,1786529
75.33,3.64,225.88,5.4,999141
80.87,3.73,226.02,5.4,1401484
67.21,3.72,226.16,5.4,509200
66.96,3.72,226.36,5.4,1518155
71.1,3.67,226.57,5.4,1753618
61.41,3.62,226.77,5.12,799893
55.03,3.6,226.97,5.12,1293072
62.99,3.59,227.02,5.12,1718436
64.74,3.51,227.04,5.12,1429115
38.01,2.57,214.66,6.42,910038
37.08,2.55,214.81,6.42,1092228
43.06,2.51,214.85,6.42,792722
43.83,2.56,214.88,6.42,666839
48.43,2.62,214.91,6.42,1499116
55.76,2.67,214.93,6.42,1021961
53.15,2.72,214.76,6.42,979825
51.8,2.73,214.55,6.42,525311
65.21,2.72,214.35,6.38,732627
64.95,2.77,214.14,6.38,231419
66.09,2.81,214,6.38,1094293
61.26,2.8,213.95,6.38,1447498
66.07,2.78,213.9,6.38,1520794
68.58,2.84,213.85,6.38,1785916
70.53,2.85,213.85,6.38,772294
71.5,2.83,214.14,6.38,1815314
77.12,2.76,214.43,6.38,1065077
79.65,2.7,214.73,6.38,821121
83.75,2.67,215.02,6.38,2231468
82.99,2.64,215.02,6.38,584408
85.02,2.65,214.9,6.38,582014
78.55,2.67,214.78,6.44,2088395
78.51,2.64,214.66,6.44,581663
82.93,2.62,214.65,6.44,1409401
84.49,2.61,214.79,6.44,447369
79.83,2.64,214.93,6.44,914497
87.09,2.63,215.06,6.44,1012254
86.85,2.69,215.2,6.44,589186
86.3,2.66,215.16,6.44,1127322
84.01,2.62,215.12,6.44,786047
82.47,2.58,215.08,6.44,56655
77.7,2.56,215.04,6.44,1258615
81.19,2.58,215.06,6.44,1411277
77.15,2.62,215.14,6.44,1162098
69.08,2.6,215.21,6.56,657648
65.35,2.63,215.29,6.56,645367
67.36,2.72,215.36,6.56,907985
69.99,2.72,215.41,6.56,973565
64.43,2.72,215.46,6.56,-96650
58.69,2.69,215.51,6.56,1073850
61.59,2.73,215.56,6.56,678544
49.96,2.77,215.44,6.56,2166898
60.18,2.73,215.29,6.56,1579299
49.89,2.71,215.14,6.56,1582792
46.1,2.84,215,6.56,1191522
49.7,2.87,214.93,6.56,599562
50.93,2.89,214.93,6.56,1021900
45.92,2.94,214.93,6.56,1816615
41.82,2.98,214.92,6.42,835946
36.43,2.98,214.97,6.42,1304701
44.72,3.02,215.36,6.42,1472625
43.9,3.01,215.74,6.42,967197
31.82,2.99,216.12,6.42,1457802
34.13,3.02,216.5,6.42,681233
58.5,3.04,216.82,6.42,1573043
59.01,3.06,217.11,6.42,1819047
60.67,3.29,217.4,6.42,1559303
54.75,3.46,217.7,6.42,1332224
63.82,3.49,217.96,6.42,1544584
68.79,3.47,218.2,6.42,969651
56.12,3.52,218.45,6.38,1270904
71.4,3.62,218.69,6.38,253535
71.9,3.74,218.91,6.38,589730
72.35,3.81,219.09,6.38,101528
70.85,3.81,219.26,6.38,1955385
62.2,3.91,219.43,6.38,240647
77.66,3.9,219.6,6.38,839769
70.49,3.91,219.36,6.38,1146023
80.42,3.79,219.12,6.38,811938
85.8,3.7,218.88,6.38,1266112
85.81,3.65,218.64,6.38,663421
89.15,3.64,218.59,6.38,1820940
86.74,3.59,218.68,6.38,1258443
89.14,3.52,218.78,6.4,990658
89.04,3.48,218.88,6.4,1339504
90.45,3.58,218.96,6.4,1778030
89.08,3.65,219.02,6.4,1153981
91.1,3.68,219.08,6.4,826026
91.52,3.68,219.13,6.4,875921
91.63,3.64,219.19,6.4,836298
85.8,3.55,219.26,6.4,1666174
88.95,3.52,219.32,6.4,1462749
89.33,3.53,219.38,6.4,1287046
75.65,3.55,219.45,6.4,1770822
77.95,3.53,219.63,6.4,2130346
74.42,3.47,219.97,6.4,2053535
78.45,3.36,220.32,6.4,97368
72.62,3.29,220.66,6.05,1054248
67.27,3.27,220.98,6.05,1724356
65.46,3.35,221.15,6.05,1339422
63.96,3.37,221.32,6.05,1645579
54.46,3.33,221.48,6.05,1352397
58.28,3.3,221.65,6.05,438133
58.8,3.31,221.88,6.05,709361
54.32,3.24,222.14,6.05,194470
46.84,3.17,222.4,6.05,1865007
37.65,3.16,222.66,6.05,506749
47.31,3.16,222.88,6.05,-17013
44.43,3.11,223.07,6.05,812014
43.41,3.13,223.25,6.05,1525460
47.54,3.16,223.43,5.67,949523
42.44,3.26,223.62,5.67,1023781
51.56,3.27,223.71,5.67,1968115
49.38,3.29,223.81,5.67,1557947
54.43,3.36,223.9,5.67,1412900
44.03,3.41,224,5.67,848309
43.81,3.51,224.16,5.67,2158370
53.67,3.56,224.37,5.67,1250481
57.2,3.63,224.59,5.67,758619
54.03,3.67,224.8,5.67,2241235
59.94,3.73,224.96,5.67,203582
58.79,3.79,225.03,5.67,1027333
67.87,3.85,225.11,5.67,382258
68.83,3.89,225.18,5.54,760967
69.19,3.89,225.26,5.54,226473
68.04,3.88,225.31,5.54,1591953
73.07,3.81,225.37,5.54,339899
78.98,3.75,225.42,5.54,1680345
70.94,3.69,225.48,5.54,702208
69.52,3.63,225.49,5.54,558888
79.69,3.56,225.49,5.54,2169982
80.26,3.5,225.49,5.54,1004041
78.91,3.45,225.49,5.54,-53756
82.21,3.39,225.51,5.54,1695431
81.05,3.35,225.55,5.54,1170389
87.18,3.29,225.59,5.54,770683
84.15,3.23,225.63,5.28,1176793
82.39,3.26,225.68,5.28,530342
83.39,3.31,225.69,5.28,1411058
86.41,3.41,225.7,5.28,660739
90.23,3.42,225.71,5.28,949254
88.66,3.49,225.72,5.28,2201321
86.37,3.57,225.8,5.28,2313745
77.9,3.62,225.94,5.28,1273070
80.71,3.64,226.07,5.28,1543248
87.93,3.73,226.21,5.28,595079
73.55,3.72,226.36,5.28,716930
69.92,3.72,226.56,5.28,1596071
76.8,3.67,226.76,5.28,599583
66.61,3.62,226.97,4.95,2058304
60.09,3.6,227.17,4.95,1677452
68.01,3.59,227.21,4.95,304547
69.52,3.51,227.23,4.95,579237
54.34,2.96,126.44,9.77,957792
49.96,2.83,126.5,9.77,784808
58.22,2.92,126.53,9.77,290866
52.77,2.83,126.55,9.77,1600895
55.92,2.88,126.58,9.77,1457455
52.33,3.03,126.6,9.77,1783179
61.46,3.05,126.61,9.77,1151188
60.05,2.98,126.61,9.77,2248576
63.66,3.09,126.6,9.52,469647
65.29,3,126.6,9.52,538414
69.74,3.11,126.56,9.52,1640102
66.42,3.05,126.47,9.52,717564
69.76,3.1,126.38,9.52,738262
71.06,3.13,126.29,9.52,1517778
73.88,3.14,126.21,9.52,1943991
78.32,3.12,126.18,9.52,776902
76.67,3.06,126.16,9.52,1090208
82.82,2.94,126.14,9.52,518695
89.67,3.06,126.11,9.52,916609
83.49,2.94,126.11,9.52,1818861
90.32,3.08,126.13,9.52,-461767
92.89,2.98,126.14,9.2,1231195
91.03,3.1,126.15,9.2,1556289
91.8,2.97,126.15,9.2,588966
88.44,3.11,126.13,9.2,546680
85.03,3.02,126.11,9.2,869751
86.13,3.12,126.09,9.2,1480059
88.37,3.05,126.06,9.2,1503655
89.88,3.04,126.08,9.2,122031
84.99,3.02,126.09,9.2,795527
83.8,3.09,126.1,9.2,1109442
84.04,2.96,126.11,9.2,1101093
85.52,3.03,126.15,9.2,1341289
85.75,2.94,126.19,9.2,1409427
86.01,3,126.23,9,306128
77.04,2.92,126.28,9,1256850
75.48,3.08,126.33,9,1585543
68.12,3.01,126.38,9,1060291
68.76,3.13,126.44,9,735657
71.04,3.01,126.49,9,1150417
61.24,3.13,126.55,9,754299
58.83,3.05,126.61,9,1093284
55.33,3.16,126.67,9,1230377
51.17,3.04,126.73,9,770850
60.51,3.09,126.79,9,1300368
59.15,3.12,126.88,9,1064972
57.06,3.24,126.98,9,1147512
49.67,3.15,127.09,9,1420286
43.43,3.29,127.19,8.74,1002748
49.98,3.31,127.3,8.74,1150880
56.75,3.34,127.44,8.74,476645
53.03,3.23,127.58,8.74,1317052
44.88,3.35,127.72,8.74,1439800
51.51,3.38,127.86,8.74,479411
61.77,3.43,128,8.74,1523858
53.59,3.4,128.13,8.74,797993
56.96,3.67,128.26,8.74,793216
64.22,3.63,128.4,8.74,1367738
70.12,3.89,128.51,8.74,1121351
62.53,3.72,128.62,8.74,899580
67.64,3.77,128.72,8.49,730341
73.03,3.82,128.82,8.49,544012
61.05,4.09,128.91,8.49,732646
75.93,3.92,128.96,8.49,920434
73.38,4.15,129,8.49,737303
73.56,4.19,129.04,8.49,1600946
74.04,4.2,129.09,8.49,785360
72.62,3.99,129.08,8.49,1639761
78.62,3.93,129.06,8.49,16644
81.87,3.89,129.05,8.49,1100325
84.57,3.98,129.04,8.49,2316592
87.96,3.94,129.04,8.49,1747902
90.69,3.81,129.07,8.49,207357
95.36,3.84,129.09,8.26,1238900
88.57,3.79,129.11,8.26,699027
86.01,3.78,129.13,8.26,894133
88.59,3.7,129.15,8.26,836305
86.75,3.69,129.17,8.26,1240152
89.8,3.8,129.18,8.26,1069659
85.61,3.79,129.2,8.26,1269497
87.4,3.74,129.24,8.26,1424708
91.59,3.66,129.28,8.26,-65384
91.61,3.8,129.33,8.26,1954762
89.06,3.77,129.37,8.26,1562724
77.49,3.78,129.43,8.26,1081054
82.51,3.79,129.52,8.26,966536
82.27,3.88,129.61,8.26,1112868
75.01,3.83,129.69,7.87,1334055
70.27,3.7,129.77,7.87,582190
77.91,3.84,129.78,7.87,1234268
72.79,3.84,129.79,7.87,638441
68.57,3.83,129.81,7.87,1141112
55.28,3.68,129.82,7.87,837657
58.97,3.67,129.83,7.87,1493936
60.68,3.76,129.84,7.87,1726733
57.29,3.7,129.85,7.87,875694
42.58,3.64,129.86,7.87,1116467
50.53,3.49,129.9,7.87,1302532
48.36,3.54,129.98,7.87,1519410
48.92,3.43,130.07,7.87,1079305
59.85,3.44,130.16,7.54,816317
51,3.48,130.24,7.54,1232561
54.51,3.66,130.28,7.54,810292
53.59,3.67,130.31,7.54,1270080
56.85,3.54,130.35,7.54,958611
55.73,3.72,130.38,7.54,820264
54.12,3.78,130.45,7.54,1407480
56.02,3.95,130.55,7.54,966544
57.62,3.88,130.65,7.54,974628
57.65,3.96,130.74,7.54,2387518
62.11,4.27,130.83,7.54,1081460
56.54,4.29,130.9,7.54,1635900
67.92,4.29,130.97,7.54,478684
65.99,4.28,131.04,7.38,1164582
70.28,4.25,131.11,7.38,1681688
67.75,4.11,131.12,7.38,1681149
80.11,4.09,131.13,7.38,416425
77.02,4.06,131.14,7.38,849637
76.03,4.19,131.15,7.38,1142897
85.19,4.31,131.1,7.38,886164
86.03,4.13,131.03,7.38,463205
80.06,4.28,130.96,7.38,1784611
86.87,4.1,130.89,7.38,1323365
88.58,4.14,130.83,7.38,563844
89.92,4.01,130.79,7.38,1345745
91.36,3.88,130.76,7.38,1354449
86.87,3.67,130.72,7.17,1147044
89.8,3.72,130.68,7.17,958372
84.45,3.59,130.7,7.17,125089
83.98,3.77,130.72,7.17,423820
84.76,3.6,130.74,7.17,1095053
90.78,3.81,130.76,7.17,1317242
88.83,4,130.79,7.17,-29252
82.5,4.06,130.84,7.17,1329290
86.97,3.89,130.89,7.17,935734
83.07,4.12,130.93,7.17,641765
78.47,3.97,130.98,7.17,877181
81.93,4.12,131.01,7.17,1200959
82.52,3.97,131.04,7.17,1204490
80.88,4.13,131.08,6.94,965037
76.03,4.47,131.11,6.94,858408
72.71,4.45,131.15,6.94,1181680
70.5,4.3,131.19,6.94,1160465
46.04,2.57,214.42,7.37,333147
48.01,2.55,214.57,7.37,1538464
